JanetB, 40, F, W, 12, Uitca, 2006

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AO	1	STORE	571.0	1083.0	190.489	190.446	190.576	0.13	64	6	4	2	3	0			549.0	1158.0	571.0	1072.0	561.0	1010.0	580.0	1000.0	620.0	1058.0	6	
OW	1	SO	766.0	1173.0	191.185	191.166	191.296	0.13	63	0	0	0	3	0			793.0	1155.0	788.0	1006.0	752.0	935.0	581.0	832.0	396.0	757.0	6	
EH	1	MANY	778.0	1746.0	191.443	191.426	191.477	0.051	2	4	4	2	2	1			778.0	1707.0	778.0	1754.0	774.0	1809.0	765.0	1858.0	754.0	1885.0	5	
IY	0	MANY	515.0	2553.0	191.6	191.536	191.727	0.191	12	0	0	0	4	0			523.0	2500.0	511.0	2560.0	477.0	2583.0	485.0	2570.0	485.0	2530.0	3	
IH	1	THINGS	563.0	1907.0	191.953	191.936	191.987	0.051	1	4	6	2	3	3			552.0	1876.0	566.0	1914.0	589.0	1959.0	600.0	2016.0	601.0	2057.0	5	
AH	0	THAT	413.0	1150.0	192.364	192.347	192.397	0.05	6	1	4	1	3	0			415.0	1123.0	413.0	1150.0	408.0	1224.0	410.0	1294.0	421.0	1342.0	6	
IH	1	GET	557.0	2197.0	192.71	192.677	192.777	0.1	1	1	4	1	6	0			549.0	2202.0	558.0	2196.0	560.0	2213.0	578.0	2235.0	632.0	2249.0	3	
IH	1	IN	616.0	2026.0	192.874	192.837	192.947	0.11	1	4	4	2	0	0			606.0	2028.0	616.0	2022.0	626.0	1999.0	635.0	1967.0	634.0	1913.0	4	
AH	1	THE	726.0	1331.0	193.264	193.227	193.337	0.11	6	0	0	0	3	0			727.0	1369.0	726.0	1326.0	712.0	1271.0	687.0	1221.0	646.0	1226.0	4	
AA	1	FALL	899.0	1016.0	194.008	193.898	194.228	0.33	53	5	4	2	1	0			835.0	1030.0	898.0	1008.0	896.0	1016.0	899.0	1058.0	880.0	1064.0	5	
AE	1	AND	688.0	1601.0	194.365	194.348	194.398	0.05	3	4	4	2	0	3			690.0	1587.0	688.0	1601.0	682.0	1627.0	669.0	1650.0	650.0	1665.0	4	
IH	1	IN	610.0	1828.0	194.518	194.498	194.558	0.06	1	4	4	2	0	0			601.0	1827.0	610.0	1827.0	608.0	1827.0	598.0	1808.0	586.0	1770.0	4	
IY	1	WE	482.0	2329.0	197.443	197.413	197.503	0.09	12	0	0	0	9	0			503.0	2064.0	480.0	2339.0	445.0	2406.0	433.0	2393.0	397.0	2371.0	3	
EH	1	SELL	718.0	1620.0	197.699	197.682	197.733	0.051	2	5	4	2	3	0			682.0	1652.0	725.0	1616.0	770.0	1589.0	817.0	1538.0	845.0	1488.0	4	
EH	1	EVERYTHING	858.0	1501.0	197.955	197.932	198.002	0.07	2	3	2	2	0	2			855.0	1481.0	855.0	1506.0	835.0	1520.0	808.0	1518.0	798.0	1547.0	4	
IY	0	EVERYTHING	496.0	1942.0	198.145	198.122	198.192	0.07	11	3	3	1	8	1			487.0	1950.0	507.0	1951.0	641.0	1949.0	706.0	1994.0	658.0	1964.0	4	
AO	2	BOOKSTORE	565.0	1121.0	199.026	199.002	199.073	0.071	64	6	4	2	3	0			564.0	1197.0	565.0	1116.0	566.0	1067.0	568.0	1040.0	561.0	1014.0	6	
AO	1	SOFTWARE	934.0	1289.0	199.55	199.493	199.663	0.17	53	3	2	1	3	4			906.0	1254.0	935.0	1289.0	944.0	1328.0	952.0	1294.0	933.0	1214.0	4	
EH	2	SOFTWARE	533.0	1546.0	199.943	199.923	199.983	0.06	24	6	4	2	9	0			528.0	1541.0	534.0	1546.0	538.0	1524.0	542.0	1491.0	540.0	1462.0	5	
AH	0	TO	721.0	1481.0	200.28	200.253	200.333	0.08	6	0	0	0	3	0			702.0	1512.0	722.0	1479.0	726.0	1460.0	726.0	1444.0	728.0	1438.0	5	
AA	1	ART	892.0	1451.0	200.851	200.828	200.898	0.07	44	6	4	2	0	3			913.0	1454.0	887.0	1452.0	861.0	1442.0	822.0	1385.0	769.0	1330.0	5	
AY	1	SUPPLIES	920.0	1448.0	201.448	201.367	201.598	0.231	41	3	4	2	8	0			896.0	1264.0	920.0	1448.0	828.0	1456.0	706.0	1933.0	606.0	1984.0	5	
IY	0	DEODORANT	455.0	2410.0	202.048	201.998	202.147	0.149	11	0	0	0	3	2			430.0	2415.0	457.0	2410.0	511.0	2382.0	417.0	2377.0	513.0	2206.0	3	
OW	1	DEODORANT	580.0	1245.0	202.161	202.147	202.307	0.16	62	1	4	2	0	2			585.0	1061.0	535.0	914.0	498.0	843.0	479.0	874.0	480.0	999.0	5	
ER	0	DEODORANT	474.0	1042.0	202.42	202.347	202.567	0.22	94	0	0	0	3	1			502.0	1259.0	476.0	1027.0	566.0	992.0	616.0	1203.0	660.0	1653.0	6	
AH	0	DEODORANT	591.0	1831.0	202.594	202.567	202.647	0.08	6	4	4	2	7	3			591.0	1822.0	591.0	1833.0	600.0	1829.0	589.0	1812.0	584.0	1766.0	4	
OW	1	CLOTHING	641.0	870.0	203.623	203.616	203.826	0.21	62	3	3	2	8	1			540.0	827.0	511.0	735.0	513.0	731.0	462.0	818.0	461.0	907.0	6	
UW	1	TO	499.0	1478.0	204.392	204.385	204.496	0.111	73	0	0	0	3	0			489.0	1345.0	471.0	1236.0	469.0	1306.0	469.0	1363.0	472.0	1407.0	5	
EY	1	MAIN	635.0	2435.0	204.717	204.705	204.796	0.091	21	4	4	2	2	0			631.0	2489.0	588.0	2554.0	571.0	2564.0	576.0	2579.0	559.0	2541.0	3	
IH	1	IS	601.0	1952.0	205.086	205.066	205.125	0.059	1	3	4	2	0	0			597.0	2018.0	601.0	1945.0	596.0	1889.0	585.0	1840.0	545.0	1811.0	5	
AW	1	OUR	779.0	1640.0	205.228	205.215	205.266	0.051	42	0	0	0	0	1			779.0	1640.0	795.0	1638.0	804.0	1637.0	793.0	1537.0	771.0	1474.0	5	
ER	0	OUR	697.0	1509.0	205.286	205.266	205.325	0.059	94	0	0	0	0	0			722.0	1562.0	696.0	1499.0	710.0	1483.0	781.0	1907.0	894.0	2314.0	3	
UH	1	BOOKS	608.0	979.0	205.466	205.446	205.506	0.06	7	1	6	1	1	3			610.0	965.0	608.0	981.0	595.0	996.0	648.0	1222.0	682.0	1342.0	5	
AE	1	NATURALLY	524.0	2455.0	205.819	205.796	205.866	0.07	3	2	5	1	4	2			511.0	2483.0	527.0	2443.0	541.0	2385.0	510.0	2350.0	462.0	2335.0	3	
IY	0	NATURALLY	533.0	2374.0	206.183	206.146	206.256	0.11	12	0	0	0	7	0			591.0	2159.0	524.0	2383.0	414.0	2424.0	664.0	2592.0	950.0	2518.0	3	
OW	1	KNOW	911.0	1436.0	207.094	207.078	207.257	0.179	63	0	0	0	4	0			940.0	1385.0	906.0	1121.0	732.0	983.0	617.0	1218.0	513.0	1029.0	5	
IY	1	WE	452.0	2381.0	207.56	207.537	207.607	0.07	12	0	0	0	9	0			461.0	2227.0	450.0	2397.0	446.0	2438.0	449.0	2377.0	561.0	2419.0	3	
UW	1	DO	439.0	1561.0	207.684	207.677	207.807	0.13	73	0	0	0	3	0			443.0	1391.0	446.0	1162.0	458.0	1023.0	484.0	896.0	516.0	995.0	5	
AE	1	HAVE	574.0	2019.0	207.94	207.917	207.987	0.07	3	3	2	2	0	0			568.0	2116.0	574.0	1995.0	574.0	1869.0	573.0	1721.0	574.0	1619.0	4	
IH	1	LITTLE	577.0	1311.0	208.194	208.177	208.227	0.05	1	1	4	1	7	1			576.0	1310.0	577.0	1311.0	579.0	1311.0	580.0	1297.0	582.0	1286.0	4	
EH	1	EVERYTHING	767.0	1528.0	208.544	208.517	208.598	0.081	2	3	2	2	0	2			739.0	1512.0	769.0	1529.0	781.0	1534.0	773.0	1516.0	760.0	1488.0	4	
AH	0	ACCOMMODATE	637.0	1703.0	209.115	209.098	209.148	0.05	6	1	6	1	0	2			629.0	1702.0	637.0	1703.0	644.0	1701.0	643.0	1697.0	636.0	1698.0	5	
AA	1	ACCOMMODATE	868.0	1610.0	209.318	209.288	209.378	0.09	5	4	1	2	6	2			850.0	1647.0	869.0	1608.0	877.0	1591.0	867.0	1556.0	827.0	1500.0	4	
EY	2	ACCOMMODATE	491.0	2258.0	209.55	209.538	209.638	0.1	21	1	4	1	3	0			489.0	2278.0	489.0	2320.0	489.0	2346.0	484.0	2346.0	510.0	2319.0	3	
AO	1	DORM	675.0	987.0	210.005	209.958	210.098	0.14	64	6	4	2	3	3			545.0	1057.0	686.0	984.0	665.0	1040.0	579.0	1074.0	673.0	1164.0	6	
UW	1	STUDENTS	512.0	1547.0	210.368	210.328	210.448	0.12	82	1	4	2	3	1			499.0	1571.0	510.0	1543.0	497.0	1537.0	475.0	1574.0	425.0	1609.0	4	
IH	1	KIDS	517.0	2234.0	220.198	220.178	220.238	0.06	1	1	4	2	6	3			512.0	2243.0	517.0	2234.0	516.0	2228.0	511.0	2176.0	505.0	2091.0	3	
ER	1	WERE	585.0	1232.0	220.695	220.579	220.928	0.349	94	0	0	0	9	0			585.0	1222.0	584.0	1233.0	595.0	1248.0	586.0	1245.0	598.0	1226.0	5	
IH	1	STILL	552.0	1783.0	221.833	221.806	221.886	0.08	1	5	4	2	3	0			522.0	1777.0	554.0	1784.0	575.0	1777.0	591.0	1741.0	602.0	1692.0	4	
AE	1	AT	600.0	1663.0	222.112	222.085	222.165	0.08	3	1	4	1	0	0			609.0	1616.0	599.0	1666.0	583.0	1688.0	556.0	1663.0	518.0	1624.0	4	
AH	0	AN	529.0	1802.0	222.242	222.215	222.295	0.08	6	4	4	2	0	0			517.0	1777.0	530.0	1805.0	552.0	1830.0	565.0	1826.0	558.0	1804.0	4	
EY	1	AGE	589.0	2278.0	222.387	222.375	222.565	0.19	21	2	5	2	0	0			522.0	1275.0	497.0	1050.0	478.0	1185.0	465.0	1073.0	415.0	1161.0	5	
AH	0	OF	521.0	1582.0	222.673	222.656	222.706	0.05	6	3	2	2	0	0			515.0	1616.0	521.0	1582.0	536.0	1536.0	548.0	1511.0	565.0	1491.0	4	
AY	1	LIKE	802.0	1431.0	222.861	222.855	222.936	0.081	47	1	6	1	7	0		m	789.0	1391.0	768.0	1443.0	726.0	1510.0	629.0	1400.0	535.0	1365.0	5	
EY	1	EIGHT	521.0	2657.0	223.088	223.065	223.215	0.15	21	1	4	1	0	0			517.0	2686.0	499.0	2732.0	492.0	2805.0	484.0	2769.0	466.0	2779.0	3	
EH	1	TEN	911.0	1769.0	223.595	223.545	223.696	0.151	2	4	4	2	3	0			911.0	1751.0	910.0	1718.0	899.0	1545.0	895.0	1511.0	852.0	1622.0	5	
OW	1	KNOW	755.0	1159.0	224.044	224.026	224.266	0.24	63	0	0	0	4	0			755.0	1180.0	767.0	948.0	776.0	825.0	722.0	846.0	640.0	944.0	5	
AH	0	AND	613.0	1683.0	224.283	224.266	224.316	0.05	6	4	4	2	0	3			621.0	1642.0	613.0	1683.0	594.0	1717.0	565.0	1686.0	527.0	1658.0	4	
IY	1	WE	451.0	2276.0	224.529	224.496	224.595	0.099	12	0	0	0	9	0			467.0	2146.0	448.0	2275.0	437.0	2239.0	439.0	2070.0	450.0	1671.0	3	
ER	0	WERE	557.0	1269.0	224.696	224.666	224.756	0.09	94	0	0	0	9	0			555.0	1177.0	558.0	1278.0	564.0	1394.0	590.0	1509.0	625.0	1645.0	5	
IH	1	CITY	543.0	2124.0	225.142	225.115	225.196	0.081	1	1	4	1	3	1			540.0	2125.0	543.0	2123.0	538.0	2159.0	523.0	2213.0	505.0	2244.0	3	
IY	0	CITY	482.0	2491.0	225.306	225.236	225.446	0.21	12	0	0	0	3	0			494.0	2430.0	482.0	2496.0	488.0	2526.0	491.0	2502.0	533.0	2460.0	3	
AE	1	AND	660.0	2281.0	226.384	226.314	226.524	0.21	3	4	4	2	0	3			658.0	2305.0	658.0	2261.0	660.0	2233.0	664.0	2214.0	677.0	2163.0	3	
IY	1	PEOPLE	409.0	2535.0	226.926	226.903	226.973	0.07	11	1	1	1	1	1			411.0	2509.0	408.0	2536.0	405.0	2484.0	420.0	2371.0	506.0	2310.0	3	
EH	1	NEXT	762.0	1691.0	227.203	227.183	227.244	0.061	2	1	6	1	4	3			753.0	1624.0	762.0	1699.0	746.0	1764.0	714.0	1833.0	674.0	1899.0	4	
AO	1	DOOR	507.0	914.0	227.584	227.524	227.703	0.179	64	6	4	2	3	0			483.0	1016.0	510.0	907.0	556.0	893.0	596.0	928.0	610.0	977.0	6	
AH	1	THE	750.0	1514.0	228.137	228.054	228.304	0.25	6	0	0	0	3	0			745.0	1524.0	750.0	1519.0	737.0	1449.0	702.0	1458.0	624.0	1584.0	4	
AO	1	BALLS	840.0	1074.0	228.96	228.9	229.08	0.18	53	5	4	2	1	3			786.0	1056.0	851.0	1076.0	953.0	1059.0	880.0	1097.0	836.0	1055.0	5	
AA	1	ON	891.0	1588.0	229.266	229.23	229.339	0.109	53	4	4	2	0	0			854.0	1570.0	895.0	1589.0	918.0	1593.0	919.0	1585.0	905.0	1567.0	4	
AY	1	MY	1121.0	1615.0	229.466	229.439	229.609	0.17	41	0	0	0	2	0			1109.0	1638.0	1070.0	1718.0	1036.0	1891.0	905.0	2160.0	685.0	2285.0	3	
AY	1	SIDE	946.0	1605.0	229.851	229.799	230.249	0.45	41	1	4	2	3	0			932.0	1640.0	871.0	1619.0	858.0	1739.0	755.0	1857.0	611.0	2111.0	4	
AH	0	AND	499.0	1312.0	230.302	230.279	230.349	0.07	6	4	4	2	0	3			480.0	1226.0	501.0	1322.0	501.0	1347.0	485.0	1301.0	476.0	1287.0	6	
AE	1	CAN'T	556.0	2599.0	230.673	230.649	230.72	0.071	33	4	4	2	6	3			554.0	2574.0	556.0	2603.0	569.0	2662.0	613.0	2734.0	658.0	2752.0	3	
UW	1	DO	440.0	1761.0	230.927	230.92	231.05	0.13	73	0	0	0	3	0			435.0	1605.0	444.0	1424.0	448.0	1434.0	448.0	1502.0	439.0	1561.0	5	
IH	1	THIS	523.0	2119.0	231.206	231.119	231.38	0.261	1	3	4	1	3	0			525.0	2131.0	524.0	2123.0	525.0	2069.0	525.0	1984.0	518.0	1937.0	3	
AH	1	THE	682.0	1412.0	231.973	231.956	232.007	0.051	6	0	0	0	3	0			667.0	1444.0	686.0	1405.0	708.0	1345.0	719.0	1272.0	715.0	1228.0	4	
EY	1	LADY	594.0	1915.0	232.148	232.136	232.266	0.13	21	1	4	2	7	1			555.0	2176.0	526.0	2349.0	484.0	2391.0	449.0	2349.0	433.0	2353.0	3	
IY	0	LADY	434.0	2475.0	232.333	232.307	232.386	0.079	12	0	0	0	3	0			431.0	2465.0	435.0	2469.0					1209.0	2941.0	3	
AH	0	A	702.0	1509.0	232.586	232.566	232.626	0.06	6	0	0	0	0	0			687.0	1523.0	703.0	1507.0	684.0	1487.0	656.0	1444.0	611.0	1431.0	5	
EH	1	FENCE	857.0	1528.0	232.763	232.716	232.856	0.14	2	4	4	2	1	3			788.0	1595.0	864.0	1530.0	905.0	1573.0	903.0	1645.0	876.0	1687.0	5	
AH	1	UP	792.0	1374.0	233.076	233.036	233.157	0.121	6	1	1	1	0	0			736.0	1387.0	795.0	1371.0	809.0	1319.0	802.0	1245.0	754.0	1156.0	5	
AY	1	MY	877.0	1657.0	233.439	233.417	233.486	0.069	41	0	0	0	2	0		s	875.0	1612.0	877.0	1666.0	870.0	1719.0	854.0	1764.0	822.0	1806.0	4	
AH	1	HUSBAND	822.0	1411.0	233.6	233.576	233.647	0.071	6	3	4	2	0	4			860.0	1431.0	819.0	1411.0	783.0	1414.0	734.0	1420.0	675.0	1428.0	4	
IH	1	SAYS	562.0	1595.0	234.014	233.997	234.047	0.05	1	3	4	2	3	0			569.0	1597.0	562.0	1595.0	554.0	1604.0	557.0	1597.0	558.0	1598.0	4	
IH	1	THIS	511.0	1836.0	235.49	235.47	235.53	0.06	1	3	4	1	3	0			507.0	1827.0	511.0	1833.0	510.0	1782.0	496.0	1748.0	477.0	1738.0	5	
AH	0	IT	597.0	1765.0	235.869	235.829	235.949	0.12	6	1	4	1	0	0			582.0	1752.0	598.0	1763.0	600.0	1703.0	610.0	1577.0	613.0	1350.0	5	
ER	1	WE'RE	549.0	1199.0	236.113	236.09	236.159	0.069	94	0	0	0	9	0			538.0	1180.0	550.0	1201.0	533.0	1229.0	499.0	1258.0	503.0	1344.0	6	
UW	1	MOVE	616.0	1582.0	236.466	236.439	236.519	0.08	72	3	2	2	2	0			609.0	1303.0	616.0	1579.0	593.0	1517.0	551.0	1586.0	549.0	1692.0	5	
AH	1	UP	660.0	1102.0	236.586	236.559	236.64	0.081	6	1	1	1	0	0			752.0	1352.0	652.0	1080.0	684.0	1113.0	723.0	1161.0	717.0	1168.0	5	
AO	1	NORTH	717.0	906.0	236.892	236.829	237.019	0.19	64	6	4	2	4	3			650.0	976.0	711.0	919.0	777.0	900.0	823.0	1517.0	818.0	1108.0	5	
AE	1	HAVE	640.0	2308.0	237.737	237.71	237.79	0.08	3	3	2	2	0	0			624.0	2306.0	641.0	2304.0	650.0	2228.0	656.0	2126.0	688.0	2065.0	3	
AE	1	LAND	641.0	2625.0	238.3	238.21	238.48	0.27	33	4	4	2	7	3			637.0	2587.0	645.0	2621.0	649.0	2585.0	654.0	2512.0	701.0	2381.0	3	
AH	0	AND	644.0	1552.0	238.64	238.62	238.68	0.06	6	4	4	2	0	3			621.0	1623.0	648.0	1545.0	699.0	1556.0	737.0	1491.0	722.0	1654.0	4	
ER	1	WE'RE	592.0	1084.0	238.817	238.79	238.87	0.08	94	0	0	0	9	0			637.0	1057.0	587.0	1086.0	551.0	1116.0	527.0	1144.0	493.0	1139.0	6	
AA	1	GONNA	658.0	1452.0	238.957	238.93	239.01	0.08	53	4	4	2	6	1			649.0	1450.0	657.0	1452.0	654.0	1477.0	642.0	1520.0	616.0	1530.0	4	
EH	1	LET	774.0	1539.0	239.458	239.438	239.498	0.06	2	1	4	1	7	0			795.0	1517.0	770.0	1541.0	725.0	1552.0	666.0	1574.0	604.0	1594.0	4	
IY	1	THESE	455.0	2596.0	239.657	239.627	239.718	0.091	11	3	4	2	3	0			466.0	2531.0	458.0	2601.0	475.0	2614.0	461.0	2581.0	448.0	2474.0	3	
IH	1	KIDS	500.0	2227.0	239.907	239.877	239.967	0.09	1	1	4	2	6	3			696.0	1870.0	487.0	2214.0	469.0	2089.0	469.0	1996.0	475.0	1921.0	4	
EY	1	PLAY	687.0	1633.0	240.409	240.397	240.598	0.201	22	0	0	0	8	0			602.0	1832.0	562.0	2120.0	541.0	2196.0	488.0	2164.0	495.0	2164.0	4	
UW	1	DO	497.0	1273.0	240.835	240.828	240.888	0.06	73	0	0	0	3	0			497.0	1273.0	469.0	1091.0	452.0	976.0	452.0	904.0	471.0	845.0	6	
EY	1	THEY	629.0	2025.0	241.15	241.138	241.207	0.069	22	0	0	0	3	0			627.0	2030.0	607.0	1992.0	591.0	1894.0	582.0	1742.0	570.0	1584.0	4	
AA	1	WANT	927.0	1443.0	241.341	241.318	241.388	0.07	5	4	4	2	9	3			926.0	1353.0	930.0	1459.0	938.0	1525.0	925.0	1582.0	918.0	1616.0	4	
AE	1	AND	657.0	2014.0	242.711	242.657	242.818	0.161	3	4	4	2	0	3			613.0	2038.0	659.0	2012.0	642.0	1955.0	586.0	1837.0	594.0	1910.0	4	
AY	1	NICE	854.0	1638.0	243.227	243.227	243.347	0.12	47	3	4	1	4	0			793.0	1752.0	725.0	1837.0	645.0	1957.0	587.0	1998.0	575.0	1980.0	5	
AE	1	AND	621.0	2012.0	243.691	243.658	243.757	0.099	3	4	4	2	0	3			626.0	1657.0	621.0	2006.0	629.0	1564.0	654.0	1365.0	656.0	1849.0	5	
IH	1	IT	568.0	1779.0	243.841	243.817	243.888	0.071	1	1	4	1	0	0			570.0	1867.0	568.0	1770.0	570.0	1675.0	567.0	1558.0	546.0	1439.0	4	
IH	1	REALLY	527.0	1817.0	244.037	244.017	244.077	0.06	1	5	4	2	7	1			523.0	1842.0	527.0	1813.0	530.0	1775.0	527.0	1736.0	514.0	1690.0	4	
IY	0	REALLY	504.0	1862.0	244.15	244.117	244.217	0.1	12	0	0	0	7	0			506.0	1862.0	504.0	1858.0	491.0	1734.0	519.0	1487.0	528.0	1352.0	4	
AA	1	WAS	803.0	1365.0	244.331	244.297	244.398	0.101	5	3	4	2	9	0			813.0	1274.0	802.0	1371.0	778.0	1504.0	744.0	1611.0	678.0	1670.0	4	
AE	1	GRADUATED	519.0	2166.0	244.755	244.738	244.788	0.05	3	2	5	2	8	2			527.0	2172.0	519.0	2166.0	506.0	2151.0	499.0	2204.0	497.0	2238.0	3	
UW	0	GRADUATED	473.0	1002.0	244.925	244.888	244.998	0.11	72	0	0	0	5	2			473.0	1065.0	471.0	995.0	463.0	988.0	487.0	1100.0	508.0	1216.0	6	
EY	2	GRADUATED	558.0	1808.0	245.016	244.998	245.078	0.08	21	1	4	1	0	1			557.0	1798.0	549.0	1844.0	527.0	1778.0	503.0	1784.0	486.0	1817.0	5	
AY	1	HIGHSCHOOL	839.0	1651.0	245.249	245.238	245.357	0.119	47	3	4	1	0	4			831.0	1678.0	791.0	1759.0	722.0	1860.0	635.0	2006.0	544.0	2008.0	4	
EH	1	THERE	699.0	1920.0	246.018	245.988	246.078	0.09	24	6	4	2	3	0			669.0	1988.0	700.0	1913.0	720.0	1822.0	744.0	1775.0	776.0	1741.0	4	
EH	1	THEN	860.0	1553.0	246.255	246.238	246.288	0.05	2	4	4	2	3	0			855.0	1570.0	860.0	1553.0	855.0	1509.0	854.0	1425.0	855.0	1304.0	5	
EY	1	CAME	510.0	2465.0	246.57	246.558	246.618	0.06	21	4	1	2	6	0			510.0	2465.0	499.0	2468.0	475.0	2494.0	447.0	2520.0	398.0	2512.0	3	
AE	1	BACK	582.0	1993.0	246.758	246.728	246.818	0.09	3	1	6	1	1	0			578.0	2014.0	582.0	1988.0	583.0	1956.0	583.0	1971.0	578.0	2050.0	4	
IH	1	HERE	611.0	1968.0	247.005	246.988	247.038	0.05	14	6	4	2	0	0			607.0	2049.0	611.0	1968.0	618.0	1883.0	622.0	1843.0	625.0	1823.0	3	
AH	0	THE	523.0	1492.0	247.582	247.555	247.635	0.08	6	0	0	0	3	0			556.0	1509.0	520.0	1491.0	507.0	1511.0	510.0	1551.0	518.0	1567.0	5	
IH	1	CITY	600.0	1817.0	247.844	247.824	247.884	0.06	1	1	4	1	3	1			589.0	1813.0	602.0	1818.0	614.0	1825.0	612.0	1844.0	601.0	1848.0	4	
IY	0	CITY	503.0	2290.0	247.961	247.924	248.034	0.11	12	0	0	0	3	0			509.0	2284.0	501.0	2286.0	477.0	2265.0	474.0	2111.0	617.0	2086.0	3	
AY	1	I	755.0	1628.0	248.255	248.234	248.314	0.08	41	0	0	0	0	0		m	753.0	1626.0	748.0	1615.0	715.0	1588.0	653.0	1567.0	593.0	1603.0	4	
AH	1	LOVE	799.0	1231.0	248.397	248.374	248.444	0.07	6	3	2	2	7	0			804.0	1267.0	797.0	1223.0	784.0	1204.0	762.0	1198.0	737.0	1211.0	4	
IH	1	CITY	569.0	1836.0	248.785	248.765	248.824	0.059	1	1	4	1	3	1			552.0	1841.0	570.0	1837.0	575.0	1837.0	573.0	1817.0	566.0	1805.0	4	
IY	0	CITY	535.0	1902.0	248.911	248.884	248.965	0.081	12	0	0	0	3	0			544.0	1912.0	534.0	1906.0	518.0	1952.0	492.0	1925.0	603.0	1997.0	5	
AY	1	I	792.0	1802.0	249.409	249.394	249.504	0.11	41	0	0	0	0	0		s	777.0	1815.0	694.0	1851.0	604.0	1849.0	546.0	1764.0	483.0	1508.0	5	
IY	0	REALLY	515.0	2223.0	249.747	249.714	249.813	0.099	12	0	0	0	7	0			510.0	2182.0	515.0	2222.0	496.0	2221.0	475.0	2218.0	598.0	2355.0	3	
UW	1	DO	535.0	1599.0	249.881	249.874	249.983	0.109	73	0	0	0	3	0			548.0	1491.0	570.0	1329.0	590.0	1145.0	664.0	1008.0	687.0	961.0	4	
AA	1	PARDON	835.0	1518.0	252.719	252.702	252.752	0.05	44	6	4	2	1	4			850.0	1528.0	835.0	1518.0	809.0	1521.0	785.0	1547.0	738.0	1493.0	6	
EH	1	YES	639.0	1863.0	254.295	254.255	254.375	0.12	2	3	4	1	9	0			602.0	1962.0	642.0	1847.0	677.0	1763.0	695.0	1709.0	722.0	1695.0	4	
EY	1	THEY	566.0	2005.0	254.546	254.534	254.635	0.101	22	0	0	0	3	0			558.0	2077.0	541.0	2158.0	511.0	2209.0	466.0	2159.0	486.0	2126.0	4	
IH	1	DID	586.0	1897.0	254.764	254.714	254.865	0.151	1	1	4	2	3	0			541.0	1975.0	587.0	1888.0	595.0	1849.0	628.0	1783.0	618.0	1785.0	4	
EY	1	THEY	568.0	1910.0	255.026	255.014	255.074	0.06	22	0	0	0	3	0			568.0	1910.0	556.0	1952.0	552.0	2031.0	561.0	2083.0	574.0	1997.0	4	
OW	1	BOTH	616.0	1068.0	255.185	255.174	255.314	0.14	62	3	3	1	1	0			621.0	1020.0	602.0	970.0	602.0	908.0	702.0	846.0	638.0	1544.0	5	
EY	1	THEY	529.0	1867.0	255.768	255.755	255.844	0.089	22	0	0	0	3	0			517.0	1816.0	501.0	1865.0	493.0	2178.0	486.0	1952.0	711.0	1898.0	4	
OW	1	BOTH	598.0	1106.0	255.962	255.944	256.064	0.12	62	3	3	1	1	0			614.0	1090.0	619.0	1022.0	589.0	964.0	539.0	873.0	622.0	1315.0	6	
EY	1	CAME	630.0	2290.0	256.186	256.174	256.275	0.101	21	4	1	2	6	0			621.0	2290.0	592.0	2317.0	578.0	2378.0	569.0	2431.0	547.0	2429.0	3	
IH	1	HERE	664.0	1873.0	256.445	256.415	256.505	0.09	14	6	4	2	0	0			652.0	1990.0	665.0	1865.0	653.0	1755.0	653.0	1666.0	670.0	1586.0	5	
AH	0	A	819.0	1429.0	259.487	259.457	259.547	0.09	6	0	0	0	0	0			879.0	1552.0	811.0	1432.0	754.0	1503.0	668.0	1631.0	541.0	1728.0	4	
IH	0	DEGREE	495.0	2057.0	259.654	259.637	259.687	0.05	1	1	6	2	3	1			492.0	2105.0	495.0	2057.0	492.0	2043.0	476.0	2080.0	696.0	2329.0	3	
IY	1	DEGREE	509.0	2155.0	259.906	259.876	259.966	0.09	12	0	0	0	8	0			507.0	2080.0	509.0	2169.0	506.0	2236.0	507.0	2278.0	515.0	2291.0	4	
AW	1	ACCOUNTING	896.0	1332.0	260.233	260.216	260.326	0.11	42	4	4	2	6	4			880.0	1228.0	921.0	1068.0	898.0	1170.0	952.0	1354.0	953.0	1215.0	6	
AE	1	AND	714.0	1699.0	261.038	261.018	261.078	0.06	3	4	4	2	0	3			570.0	1615.0	733.0	1712.0	846.0	1772.0	834.0	1766.0	806.0	1740.0	5	
IY	0	THE	510.0	2367.0	261.222	261.189	261.289	0.1	12	0	0	0	3	0			508.0	2352.0	512.0	2367.0	544.0	2347.0	583.0	2324.0	623.0	2177.0	3	
AH	1	OTHER	825.0	1461.0	261.322	261.289	261.389	0.1	6	3	3	2	0	1			815.0	1584.0	824.0	1442.0	796.0	1329.0	734.0	1238.0	752.0	1492.0	4	
AA	1	GOT	912.0	1654.0	261.962	261.898	262.089	0.191	5	1	4	1	6	0			806.0	1554.0	915.0	1645.0	936.0	1603.0	922.0	1592.0	883.0	1625.0	5	
