JanetB, 40, F, W, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
EY	1	GRAHAM	554.4	2355.2	2814.0	223.1	100.2	185.9	1270.89	1270.868	1270.968	0.1	21	0	0	0	8	1			553.8	2343.6	536.1	2419.4	517.9	2466.7	497.0	2518.9	484.9	2440.1	4	
AE	1	CRACKER	601.7	2483.2	4662.3	405.8	94.9	1690.0	1271.257	1271.217	1271.337	0.12	3	1	6	1	8	1			587.1	2485.5	602.7	2483.9	593.0	2502.4	561.4	2496.5	598.9	2427.6	3	
ER	0	CRACKER	537.3	1459.3	1714.5	168.0	183.8	249.8	1271.514	1271.467	1271.607	0.14	94	0	0	0	6	0			534.3	1513.0	536.3	1451.5	545.9	1484.9	623.2	1553.3	613.9	1584.1	5	
EH	1	MARY	550.3	2432.2	2875.1	139.7	136.2	141.5	1271.811	1271.758	1271.917	0.159	2	6	4	2	2	1			536.0	2545.0	553.1	2416.6	582.3	2260.4	593.1	2216.3	571.4	1685.4	5	
IY	0	MARY	456.9	2510.9	2959.1	192.5	193.9	334.7	1272.14	1272.057	1272.307	0.25	12	0	0	0	7	0			440.1	2470.2	449.3	2527.2	522.2	2696.7	1485.4	2765.4	301.2	2290.3	4	
AY	1	MINER	877.4	1740.6	2607.2	208.9	160.1	328.6	1272.44	1272.407	1272.607	0.2	41	4	4	2	2	1			873.7	1730.3	873.3	1848.6	822.7	2087.5	724.6	2343.7	584.6	1616.0	5	
ER	0	MINER	575.2	1547.8	1911.3	230.5	566.3	278.1	1272.791	1272.728	1272.918	0.19	94	0	0	0	4	0			587.6	1569.0	575.1	1544.5	605.7	1543.5	597.8	1589.4	678.9	1706.4	5	
EY	1	VAGUE	451.3	2188.4	2661.5	44.9	173.0	1042.3	1273.699	1273.662	1273.952	0.29	21	1	6	2	1	0			448.2	1855.0	448.1	2259.9	440.1	2050.3	422.5	1745.5	405.6	1372.4	6	
AA	1	LAW	813.8	1184.8	2857.3	139.9	141.5	151.6	1274.484	1274.391	1274.671	0.28	53	0	0	0	7	0			774.7	1155.7	815.5	1188.4	807.9	1190.7	823.0	1211.3	825.1	1222.9	5	
AH	1	SUCKS	812.6	1369.1	2494.3	191.2	184.3	189.4	1275.061	1275.021	1275.141	0.12	6	1	6	1	3	3			773.3	1447.0	815.5	1359.9	850.8	1302.2	875.1	1277.4	882.4	1251.2	5	
AY	1	SIDE	856.3	1746.5	2480.8	139.3	262.6	509.4	1275.687	1275.582	1275.892	0.31	41	1	4	2	3	0			823.9	1662.6	854.6	1753.8	750.2	2018.1	628.2	2114.4	447.9	1962.8	5	
AO	1	HORSE	484.5	784.4	2124.1	81.9	103.5	217.8	1276.185	1276.132	1276.292	0.16	64	6	4	2	0	3			484.9	770.2	487.6	794.9	509.0	889.9	528.9	943.8	552.7	1024.0	6	
AA	1	BARN	795.8	1497.6	2338.4	120.3	302.2	264.0	1276.719	1276.682	1276.792	0.11	44	6	4	2	1	3			736.7	1496.0	799.3	1497.6	840.9	1484.5	861.2	1481.5	876.3	1551.8	5	
AY	1	TIDE	1079.7	1827.0	2495.5	485.5	264.8	406.0	1280.553	1280.558	1280.878	0.32	41	1	4	2	3	0		m	830.0	1601.4	772.2	1550.3	669.1	808.7	562.5	1231.5	400.3	1404.6	6	
EH	1	MARRY	488.1	2440.6	2939.3	57.6	112.1	277.8	1281.138	1281.088	1281.238	0.15	39	6	4	2	2	1			464.0	1665.4	489.9	2418.0	523.2	2263.1	546.8	2110.4	525.6	2004.6	5	
IY	0	MARRY	406.2	2472.8	4588.0	159.9	148.8	2302.7	1281.428	1281.348	1281.588	0.24	12	0	0	0	7	0			452.8	2375.3	407.9	2490.0	431.8	2591.4			1982.8	2552.3	3	
AE	1	AND	870.5	1757.8	2634.4	212.9	126.6	923.7	1281.798	1281.698	1281.998	0.3	3	4	4	2	0	3			856.8	1725.3	871.2	1762.4	855.5	1814.3	814.6	1889.6	796.1	2033.9	4	
AA	1	PA	842.6	1645.9	2451.0	209.0	206.8	319.3	1282.265	1282.218	1282.359	0.141	43	0	0	0	1	0			843.8	1682.3	841.0	1649.7	854.4	1662.9	899.3	1694.1	942.8	1701.4	5	
AY	1	MINOR	906.8	1799.3	2589.2	144.7	523.9	115.4	1282.768	1282.718	1282.929	0.211	41	4	4	2	2	1			904.6	1775.6	885.9	1880.2	771.5	1701.4	624.1	2439.6	575.8	2520.1	5	
ER	0	MINOR	580.2	1555.0	1938.1	101.9	199.8	202.3	1283.106	1283.019	1283.279	0.26	94	0	0	0	4	0			611.2	1769.7	579.5	1549.5	593.2	1564.2	502.4	1638.6	452.8	1430.2	5	
EH	2	SEDIMENTARY	629.9	1801.7	2688.8	157.4	125.2	93.0	1284.353	1284.313	1284.433	0.12	2	1	4	2	3	2			587.6	1797.0	633.6	1801.4	715.0	1803.0	777.6	1811.6	728.1	1797.0	4	
EH	1	SEDIMENTARY	629.8	1872.5	2845.2	389.2	78.9	232.2	1284.653	1284.623	1284.712	0.089	2	4	4	2	2	5			630.8	1849.9	628.8	1873.5	604.2	1891.9	592.5	1908.1	548.1	1923.6	4	
ER	0	SEDIMENTARY	527.4	1697.4	2346.2	177.1	113.0	1166.2	1285.019	1284.952	1285.152	0.2	94	0	0	0	3	1			534.8	1792.0	531.5	1694.6	525.2	1588.2	546.8	1548.1	510.8	1512.9	5	
IY	0	SEDIMENTARY	427.4	2298.9	2758.4	85.4	129.2	414.8	1285.199	1285.152	1285.293	0.141	12	0	0	0	7	0			447.0	2162.0	426.3	2310.3	407.5	2423.8	381.4	2395.2	379.9	2080.7	4	
